entry,KCL_control_1,KCL_control_2,KCL_control_3,KCL_KCL_1,KCL_KCL_2,KCL_KCL_3,NaCl_control_1,NaCl_control_2,NaCl_control_3,NaCl_KCL_1,NaCl_KCL_2,NaCl_KCL_3,Sorb_control_1,Sorb_control_2,Sorb_control_3,Sorb_KCL_1,Sorb_KCL_2,Sorb_KCL_3,FC_kcl,FC_nacl,FC_sorb,log2_FC_kcl,log2_FC_nacl,log2_FC_sorb,pval_kcl,pval_nacl,pval_sorb,adj_pval_kcl,adj_pval_nacl,adj_pval_sorb,neg_log10_adj_pval_kcl,neg_log10_adj_pval_nacl,neg_log10_adj_pval_sorb,uniprot
G4MTX2_MAGO7,15878,9975,10252,10389.6666666667,12000.3333333333,11004,11408.3333333333,6747.6666666667,10628,8250,9538.3333333333,8330,16310.6666666667,17058.6666666667,23874.5,19778.5,22433,27967,1.0733515411627,0.7837786977794505,1.3150500234484888,0.10212266102463304,-0.3514817322375966,0.3951176795239868,0.6717252855395561,0.5855285887315842,0.2743982923601852,0.8412870081029393,0.7807047849754456,0.46131103644659327,0.07505581779159184,0.10751315881635025,0.3360061551673242,G4MTX2
G4NEL4_MAGO7,13605.6666666667,15615,18701.3333333333,21351.3333333333,20993.6666666667,20747.3333333333,14042.3333333333,13517.3333333333,13070.3333333333,12127.3333333333,12400.3333333333,12433.6666666667,27148.6666666667,21850,20594.3333333333,20063,27880.3333333333,20938.3333333333,1.3444551179421518,0.9173653580587885,0.9582761250953455,0.4270215944052326,-0.12443166610322146,-0.06148666971262883,0.02756271685901656,0.014672593404904748,0.9442425388575628,0.21539854452164914,0.1113868367419152,0.970139880644111,0.6667572356172012,0.9531661293429644,0.01316564200999808,G4NEL4
G4NFI3_MAGO7,14629.6666666667,15025.6666666667,14589,12064.3333333333,12223.6666666667,13768,11415.6666666667,10223.3333333333,12556.3333333333,10828,9088,11077.6666666667,11723,10376.6666666667,9120,9621,10400.3333333333,8549,0.8355396568616286,0.9485210383391218,0.9271763572116899,-0.2592197909577454,-0.07624832170299707,-0.10908431647258746,0.021242380096166972,0.31027242770075963,0.3930912020562578,0.1947397891049622,0.5583653143012035,0.5763391634108664,0.7105453046522008,0.2530815679555634,0.2393218682282234,G4NFI3
G4MYK6_MAGO7,NA,NA,NA,NA,NA,NA,NA,5208,NA,5294,4536,6118,7191.5,7060.5,7871,NA,1348,NA,NA,1.0165130568356375,0.18744350969895016,NA,0.023628746329763108,-2.4154722222474585,NA,0.916703819615694,0.0068782969833418774,NA,0.9623361556976743,0.050716737507877654,NA,0.01667319712699693,1.2948486914019037,G4MYK6
G4N1S3_MAGO7,9425,8663,8943,8845,8618,9333,11749,11987,8441.5,7679,8782,10694,6747,7632,6642,8267,7985,6611,0.9890417085989042,0.7474678696059239,1.183488958055432,-0.015896733134504258,-0.4199165294314254,0.24304624579962192,0.8109551670059651,0.3107717366590252,0.3641351378792171,0.9220429528229679,0.5583653143012035,0.5492938370215354,0.03524884712479412,0.2530815679555634,0.2601952736576041,G4N1S3
G4MKU0_MAGO7,7342,NA,NA,5985,5548,8715,2763,3459,3820,4676,NA,5548.5,6504,7656,8110,6764,5198.5,9023,0.8151729773903569,1.4779560566637757,0.8834900731452455,-0.294821867268683,0.5636033751838508,-0.17871417007604237,0.793110744802268,0.041800416730521914,0.7410270928806353,0.916397373926809,0.1818827888957344,0.8446473021481006,0.03791616401639179,0.7402083951710089,0.07332460076256424,G4MKU0
G4MY82_MAGO7,NA,6963.5,5912.5,6339,6162,5709.5,NA,NA,NA,NA,NA,NA,NA,1560,NA,NA,1271,NA,0.9571295433364398,NA,0.8147435897435897,-0.06321389443832688,NA,-0.2955819987446518,0.48272709265995023,NA,NA,0.7329984646400588,NA,NA,0.13489693504379505,NA,NA,G4MY82
G4MU34_MAGO7,14044.6666666667,14195.6666666667,11837.6666666667,8645.6666666667,10262,13635,13270.3333333333,12192,17213.6666666667,12709.3333333333,11297.3333333333,19905.3333333333,16061.6666666667,22081,19926,13929,13959.6666666667,15228.6666666667,0.7306688185313506,0.9577252518148249,0.7005754625447506,-0.4527104535906864,-0.06231625384700517,-0.5133876358437834,0.20382588586604466,0.8997699785250506,0.05136370271716578,0.4985972977487004,0.9577503828691468,0.1624080066341701,0.30225007957474104,0.018747665731807642,0.7893925640645217,G4MU34
G4NGG3_MAGO7,9528.3333333333,10996.6666666667,11474,10277.3333333333,8598.6666666667,10310,10799.3333333333,8350.6666666667,9927.6666666667,8478.3333333333,11523.5,8722.3333333333,17820,23724.3333333333,24832,22592.6666666667,23608.3333333333,22867,0.9345862382540104,0.8785884565020249,0.9638627007432607,-0.09760030115658119,-0.18674055044950244,-0.053100441237265525,0.3133456057612478,0.9272002588921194,0.7039551519088735,0.6112461163757062,0.9633810494254753,0.8194541736515888,0.21378388720077107,0.016201900901895622,0.08647532847142471,G4NGG3
ERG6_MAGO7,2788,2394,1490,2609,2764.5,5608.3333333333,7606.3333333333,7434.3333333333,8741.6666666667,8816,5226,10654.3333333333,10636,9470,9678.5,10023.3333333333,11437,11464,1.1547619047619047,1.1590341382181566,1.1816913777961462,0.20759541940836726,0.2129230601431005,0.2408532962086807,0.2422720860972674,0.862152784908925,0.1539393360301251,0.5381837484522324,0.9424513286014228,0.32106831000649333,0.26906942077531415,0.025741068990213195,0.49340255792927645,ERG6
G4N1J4_MAGO7,NA,2871,2857,4406,4092,5035,NA,NA,NA,2139,NA,2048,3499.5,3529.5,5644,3830,6303,5581,1.5384078212290502,100,1.5812438022382773,0.6214380024366266,6.643856189774724,0.6610598251048924,0.019298749198467094,NA,0.37710966166075577,0.18839751920233283,NA,0.5633634243546171,0.7249248202471279,NA,0.24921135244537207,G4N1J4
G4NBW5_MAGO7,10131.5,14140,13498,16788,15105,22476,10007.5,8436,9246,10646.5,5847,8594.5,17228.5,12249,14866,15135,15270.5,17833.5,1.243739813305675,0.9295370971230803,1.0272097403471008,0.31468470949261235,-0.1054156517248358,0.038730787755714,0.09610842862466801,0.5851233379844405,0.48387702812419664,0.35202336962671127,0.7807047849754456,0.6504156421911479,0.4534285042405373,0.10751315881635025,0.18680902270978822,G4NBW5
G4N5Y7_MAGO7,7258.5,6656.0934823333,5848.3875116667,8737.2589846667,8030.108134,9760.4090863333,10215.2118386667,16380.5,13177,12180.5,7444.175932,8664.7024823333,8915.705416,6510.074135,5006.163079,2838.099826,5032.821042,3247.7883935,1.3126707141144065,0.6575626077508765,0.49888654509154834,0.3925050588858424,-0.6047998322822369,-1.0032163343232592,0.025283021641743463,0.16805169247421564,0.0788115927157212,0.20945475727059035,0.39396086645729395,0.20933961174265558,0.678909771216329,0.40454691605700865,0.6791485856434466,G4N5Y7
GMT_MAGO7,26003,21346.5,24456,20073,21899,22992.5,23471,23932.5,22748.5,13044.5,19030,14962.5,34018.5,36972,35943.5,32605,44003.5,43582,0.8954448806018973,0.6374888159856844,1.212514084605005,-0.15932346550103235,-0.6495280631331619,0.2780015057919514,0.2301972107337199,0.012792020091481957,0.312885716906281,0.5249193972034067,0.10751712566661212,0.5008990260742895,0.2799073785697232,0.9685223544447823,0.3002498127324722,GMT
G4MX05_MAGO7,3402,4417,4022,7585.5,2107,3270,4490,4960,3599,4814,2502,5337,4364,3546,3983.5,NA,4489.5,1829,0.8130283441074092,1.0721603563474387,0.7930839713819505,-0.29862244591990705,0.10052069684598748,-0.3344544689547095,0.8360031051440105,0.8970770753070001,0.4941933569044104,0.9373169790489267,0.9569047902583446,0.6558488388492437,0.02811351586558414,0.019131271337495804,0.18319624601832418,G4MX05
G4MY41_MAGO7,18919.5,21625,22727,22979,20563,18204,17963,22558,20178,21307,20513.5,16145.5,25826,34758,27713.5,26682,33649,24944,0.9508901734104046,1.0166270195262166,0.9627798726252549,-0.07264937359751217,0.023790479808561256,-0.054722112991084544,0.7896716063182493,0.6843122699665395,0.8041515096585238,0.9147831436887481,0.850740829003698,0.8815208264134755,0.03868184654715215,0.07020272390662302,0.054767422797892,G4MY41
G4N117_MAGO7,7631.3333333333,7147.6666666667,8579.6666666667,5622.3333333333,6465.3333333333,8043.3333333333,4368,3778.5,3600,2887,3360.5,2896.5,8700,7578.6666666667,7680.3333333333,2848,3911.3333333333,3983.3333333333,0.8472088756879526,0.7665740373163954,0.50926609088147,-0.23921039124653834,-0.3835029577835909,-0.9735084352717406,0.26208942663467794,0.036190616756746535,0.0010082143672771218,0.5655160002617874,0.17001755013584605,0.017786594296229714,0.24755510298061245,0.7695062460702398,1.7499072008733154,G4N117
G4N4R1_MAGO7,14919,11450,11112,14867.6666666667,14168.6666666667,16912.6666666667,13709.6666666667,14500.6666666667,17203.6666666667,18057.6666666667,10340.3333333333,21040.3333333333,17391,13893.3333333333,11686,15327.3333333333,14731.3333333333,16942,1.298486171761284,1.245299066709576,1.1032149712092134,0.37683065010592526,0.31649225654671825,0.14171394023024297,0.12704751919652751,0.7100280548044418,0.49407203221232326,0.39765653322171346,0.8640450544141365,0.6558488388492437,0.40049187799475033,0.06346361125572224,0.18319624601832418,G4N4R1
G4MXB0_MAGO7,46081.3333333333,65712.6666666667,59318.6666666667,53415,55901.3333333333,54082,52365.3333333333,46558,46954,42807.6666666667,42696.3333333333,42993,59230.6666666667,51450.3333333333,46315,38435,52521,36401.3333333333,0.9117197509496724,0.9116937144155279,0.7470311173882909,-0.13333766528768357,-0.13337886579366665,-0.42075975553180767,0.6818659201229794,0.03659570585883682,0.19233372796932643,0.8472839235956245,0.17001755013584605,0.36750218774354093,0.07197103383853902,0.7695062460702398,0.43474007121347447,G4MXB0
G4MR97_MAGO7,8621.5,10899.5,10807,8533.5,7629.5,7677.5,11849.5,9949,8946.5,10476,9259,9998,19829,23497,20888,13597.5,16631.5,15245,0.7104191727583974,1.0049251181023218,0.7298448870164688,-0.4932575772897047,0.007088003128263448,-0.45433821241573125,0.05396215154058105,0.7329770586949631,0.011113741034183148,0.2792425377716028,0.8767070019181074,0.06798090786764727,0.5540184237554775,0.057145524890565645,1.1676130398224394,G4MR97
G4NH40_MAGO7,19368,18293.3333333333,21009.3333333333,15117.3333333333,13652.3333333333,20337.3333333333,15801,16356.6666666667,16795,19586,18164.6666666667,17948.6666666667,27737.6666666667,24765.6666666667,22696,17923.3333333333,21128,21738.3333333333,0.7805314608288568,1.1105359690238432,0.8531165457555475,-0.3574713109006696,0.15125612092807034,-0.22918525076690094,0.21695436610144303,0.01876902362356669,0.06312731930904804,0.5078313001091028,0.12587946670843225,0.18151657995498116,0.29428053495945666,0.9000451056545571,0.741083699806418,G4NH40
G4N151_MAGO7,7935.4687116667,11698.398991,26537.281363,6834.948708,7442.2215556667,7634.3606583333,10308.330195,9923.036649,10546.979937,8326.186739,9840.721085,8879.1390523333,14019.460685,15913.9604086667,17597.249591,12771.6666666667,14395.6356103333,14760.0990096667,0.636174365517219,0.8613557078953561,0.9045916441072378,-0.6525058548651372,-0.2153189547793873,-0.14466142531725035,0.22786697575487314,0.060000298099702296,0.1947716613701075,0.5222433479864225,0.22346666348615635,0.36820132154753304,0.28212708308760387,0.6507872552785794,0.43391465706021926,G4N151
G4N1W6_MAGO7,7653.5,7125,7447.5,6204,7212.5,8640,10937,10245,10043,7462.5,8312,7492,13025.5,16336,15312.5,17853.5,16006.5,16932,0.968445787176905,0.7312835529526598,1.1057632653061225,-0.046256804716685244,-0.4514971796555637,0.14504254965376276,0.941481723744444,0.002400575343925845,0.14123353217609183,0.9795708754139515,0.047584737928485644,0.30275397201758153,0.008964135792159565,1.3225323182097453,0.5189101503682237,G4N1W6
G4NIE0_MAGO7,12014,13898,16061,14947,13047,20383,23501,23150.5,25594.5,31624,24376.5,36965,7138,8937,5003,13303,5815.5,6436,1.0754784861131097,1.3456448661759075,0.9016531241244046,0.10497866535756441,0.42829771350771406,-0.14935557532557645,0.43957338704538895,0.13747843822436995,0.6040905814798053,0.7090641472482829,0.3572203158320901,0.7407223446117871,0.14931447351120286,0.4470638498874248,0.13034455423428284,G4NIE0
G4MST7_MAGO7,12811.5,12419,11373.6666666667,9691,7996,10823.3333333333,17928,15591.3333333333,15301.3333333333,15122.6666666667,12904,16527,9476.6666666667,7375.6666666667,6915,4690.3333333333,5102.6666666667,6638,0.7803365810451727,0.9699405652713089,0.691824467844716,-0.3578315618525873,-0.044031748428221815,-0.531522056293604,0.04364092279416029,0.3492733677829444,0.06824915675134167,0.25841149693853604,0.5911799697578489,0.19009208706447359,0.5876881681309367,0.22828028904321213,0.721035961071222,G4MST7
G4N3Q5_MAGO7,5444.6666666667,3207,3602,2028.5,2645.3333333333,2115.6666666667,NA,NA,NA,8434,4290,7450,12180.3333333333,12517,8870.6666666667,7782.6666666667,5240.6666666667,9300.3333333333,0.5873588746992504,100,0.6389535042828648,-0.7676858393446298,6.643856189774724,-0.6462171427152492,0.06371517203292962,NA,0.08690006756048843,0.2950502581832587,NA,0.22477644840609598,0.5301040009961208,NA,0.6482491951630518,G4N3Q5
SDS23_MAGO7,8958,9786.6666666667,9733.3333333333,6977,7232,9315.3333333333,9648,10317.3333333333,9916.6666666667,11891.6666666667,6712.3333333333,8773.6666666667,5507,4210,6446,8266,8687.5,7812.5,0.7430136986301396,0.8847394957983197,1.500998728890503,-0.42853928551839304,-0.1766753667473212,0.5859227552236618,0.10404030336840343,0.6116344364652467,0.014590484072396718,0.364141061789412,0.7964641128861315,0.07716455415669336,0.4387303457761054,0.09883378788123891,1.112582148747755,SDS23
G4MP20_MAGO7,8676.6666666667,6831.5,7678.3333333333,8738.3333333333,7162.3333333333,8098,10499,9400.3333333333,10396.6666666667,11305.3333333333,7556.6666666667,10084,9736.3333333333,6946,7294.6666666667,7327.5,5954.3333333333,5434,1.0546559583242936,0.9699262584161559,0.8162584536647697,0.07677245090604658,-0.044053028681823064,-0.29290206673109886,0.7196480882936688,0.7173935203010657,0.16822543675751467,0.8722714412472253,0.8675129568579555,0.33805695258151786,0.05934834638440002,0.06172403002424652,0.47101012780436585,G4MP20
HAS1_MAGO7,3120.5,5112,5223.5,5323,5934,5336,5438,5060.5,4707,5022.5,6230.5,5618,5554.5,6405,5624.5,12762,11772.5,10879,1.0438184663536776,1.1101669795474756,2.093074939994666,0.061870830237590525,0.15077668778917402,1.0656239664541922,0.2160035066827192,0.24486950383225833,6.149203139202319e-4,0.5078313001091028,0.48278363214053516,0.014443403902827702,0.29428053495945666,0.3162474622522865,1.8403304437466455,HAS1
G4MZE5_MAGO7,9252.5,5838,8619,8184.5,6553,7168,6864,7970.5,8173,9266,6526,6846.5,11988.5,12682,9653.5,8418.5,10822,10382.5,0.831651003596705,0.8589799887083621,0.8660382866914126,-0.2659498561960758,-0.2193035729851991,-0.2074972884124404,0.6291063820096703,0.9038131167679722,0.2538524104955905,0.8144560042361754,0.9597634525678942,0.4409537961394568,0.08913237069680591,0.017835791859623647,0.35560691423492397,G4MZE5
G4N7H3_MAGO7,1666.076963,2420.3448485,2450.776104,2006.866708,1476.61269,NA,2935.283704,2834.0794145,2750.789827,1375.7568565,NA,1396.8404655,2918.7333915,3378.789401,6284,NA,4020.5,6448,0.7196246022873298,0.4891530752128117,1.5491495262921242,-0.4746835850750702,-1.031642083100625,0.6314764019899357,0.33935787674175016,2.3706875219514013e-4,0.5694409507966178,0.6298872820098672,0.030209332422580715,0.713608300116777,0.20073716035737602,1.519858871826781,0.14654010723906358,G4N7H3
G5EI49_MAGO7,5477,5615.3333333333,6799.6666666667,6121.5,5988.5,5790.5,3810.3333333333,3523.6666666667,3499.3333333333,4112.3333333333,5412,3995.6666666667,8297.3333333333,7748.3333333333,7172.6666666667,6997.3333333333,8592.3333333333,8589,1.0664549447940226,1.167060826790255,1.1084964508496498,0.09282301650335237,0.2228797557511287,0.14860415103534483,0.9950652091797927,0.12626914798751965,0.6341938464229522,0.9972740109759742,0.34296919587552394,0.7630077624194895,0.0011854985540102466,0.46474488480283843,0.11747104375049014,G5EI49
G4N4P6_MAGO7,15556,12122.6666666667,11957,9695.6666666667,10246,12961.3333333333,8761,8677.3333333333,8291.3333333333,8226,6752,8206.3333333333,13520.3333333333,11267,8442.3333333333,8229.3333333333,8940.3333333333,10356.3333333333,0.8451935767707851,0.9457206515058387,0.7934972338096475,-0.24264629164213197,-0.08051399398961717,-0.3337029011603137,0.2206170463345277,0.17091057210683344,0.2995351703734635,0.5114699980509655,0.3980475987448967,0.4865393032483041,0.2911798361708902,0.4000649916543822,0.31288207113169125,G4N4P6
G4N3K6_MAGO7,2281,3964.5,3759,2557.5,3510,4796.5,4692.5,4484.5,3075.3333333333,5105,4634.5,3855.5,5209.6666666667,6823.5,6936,4744,5338.3333333333,5419.6666666667,0.9337589784517158,1.033448544988293,0.7823453262011139,-0.09887788485109371,0.04746655931176258,-0.35412254307192964,0.7496059443771379,0.5135872383731883,0.12493148342149255,0.891072878965504,0.7271743121093397,0.28052549890842976,0.05008677448366559,0.13836147124127526,0.55202765657569,G4N3K6
G4ML85_MAGO7,7646,4936.6666666667,5762.3333333333,4115,5444,5801,8488,7719.3333333333,9183.6666666667,5439,4812.5,3697.6666666667,12208,11898,11510.3333333333,9916,13720,8927.3333333333,0.9447561751605307,0.5669769085768144,0.8334173810724491,-0.08198605155892999,-0.8186381155577762,-0.26288890686328187,0.3548553652941384,0.004501494370725117,0.5281193524419421,0.6383155276107709,0.06423539195818113,0.6834653013599647,0.19496459083002132,1.1922256215107288,0.16528352909969654,G4ML85
KAPR_MAGO7,7086,6748.3333333333,6787.3333333333,7627.6666666667,7560.3333333333,7134.6666666667,5460.6666666667,5859.6666666667,5200.3333333333,5514.6666666667,5857.3333333333,6947.6666666667,8870.6666666667,6113,4747.3333333333,10437,8882.3333333333,8829.5,1.1138886160495045,1.0726407032108287,1.453023610883903,0.15560497674702364,0.10116690507701884,0.5390581462111952,0.039074084824423996,0.27335681494663383,0.10112315371543426,0.2458808264561315,0.5150399639076526,0.24448414170384583,0.6092753357954691,0.28815907109242384,0.6117493058404555,KAPR
G4MWU3_MAGO7,7863.5,9615.5,10793.5,7862,6911.5,9117.5,12022.5,11051.5,12162.5,13445.5,13658,14007.5,2465,3756,1827,NA,2116.5,2134,0.8176381883417398,1.1360365980453317,0.8621703853955375,-0.29046551499560547,0.1840093128073922,-0.21395508650777337,0.24189366569755089,0.007106126975854076,0.5020322502108959,0.5380048771548976,0.0782551266970597,0.6608220049652159,0.26921378732272094,1.1064872010874558,0.17991550370848086,G4MWU3
G4N506_MAGO7,14194,17530.3333333333,14481.6666666667,10319,17241.6666666667,15762,15843,15345,14085,15841,15919,15308.6666666667,24808.3333333333,24088,15434,19440,20947,22453.3333333333,1.0884106341351107,1.0323232323232323,0.8696031218864164,0.12222295738108264,0.04589476597064935,-0.20157097521905076,0.7046682395216128,0.3431926586114774,0.8817977690010572,0.8615025360473232,0.5867362674743678,0.9310485059506112,0.06474343976007668,0.2315570662455985,0.031027692468782498,G4N506
G4N2P1_MAGO7,23010,20475.6666666667,19641.6666666667,17975.3333333333,15901.6666666667,23066,21616.3333333333,22164.6666666667,19520.3333333333,22389.3333333333,16504.3333333333,21534,16727.3333333333,16476,14510,18413.3333333333,19271,18745.3333333333,0.8778875738681656,0.9961911517525344,1.13773569636643,-0.18789190114976506,-0.005505497949769515,0.18616544883219863,0.4311781202690995,0.6577383676187243,0.017474787432713017,0.7030936827276406,0.832792936715262,0.08625749241091953,0.15298680416797633,0.07946296692522727,1.0642031713689448,G4N2P1
G4MVD8_MAGO7,5644,7719.5,7182,6115,6352,5997.5,4916,5350,4621.5,5282,6000.5,5161.5,9674,8969,8964.5,8119,10316,9490,0.8514341409078251,1.0744507729861676,1.0580889731296688,-0.2320331542499092,0.10359938579443131,0.08146094663525384,0.3330760278783978,0.1981723578139205,0.8843103420683911,0.6239992804443842,0.42441715046822837,0.9325931619320658,0.20481591111759767,0.37220707481023596,0.03030777325431058,G4MVD8
G4MY45_MAGO7,21465,20829.5,19697.5,26505,27365.5,34096,8166.5,9121,7334,9812.5,9987.5,16272,21684,19042,22252,10999,14357,18707,1.3137857365755299,1.222984142533521,0.6621010883600812,0.39373000778713596,0.2904056977029392,-0.5948765930482997,0.024296788830307857,0.15579760904688403,0.06110999013804049,0.20642227376464553,0.3828415076303596,0.17802041389393108,0.6852434424558692,0.4169809821868101,0.749530193572285,G4MY45
G4MRY6_MAGO7,8812,11764.5,6379,8309,8619.5,10341.5,10903.5,9637,11725,11166,4392,9696,11248,13358.5,11388,10762,11766.5,13400.5,0.9781547889241943,0.889255743568579,1.0332367404285212,-0.03186531115852996,-0.1693297074207078,0.04717084966380934,0.9532510669903045,0.33714046657241403,0.9840621288382742,0.9827981872320762,0.5805584868389831,0.9907610395944767,0.0075356532459171415,0.2361540218652222,0.004031079823192391,G4MRY6
G4MVM1_MAGO7,4159,3341,3040.5,4230.3333333333,4423.3333333333,4063,4595,5726.5,5127,5873.3333333333,4212.6666666667,6224,4037,3928.5,2668,5884,6271,6867,1.2661877681332836,1.1455692087640532,1.59628356879216,0.34049136374562444,0.19606462068931627,0.674716959173577,0.10695377528174149,0.703107705879899,0.005948433081236255,0.36696617401266396,0.8609088176319423,0.04708205885723486,0.4353739660386121,0.06504284401245339,1.3271445540956879,G4MVM1
G4MUR7_MAGO7,3321,11525.6666666667,9741.6666666667,7881.6666666667,8012.3333333333,6726,15156,14815,14025,11504.6666666667,11855.5,8571,4512.5,3514,4094,3990,5991,5317,0.80906757912746,0.7765552930588391,1.2987298485588665,-0.30566788296121317,-0.3648394424167721,0.37710136405943023,0.8077849004253893,0.021267751973301594,0.18129360539630607,0.921578983050065,0.13250383979948524,0.35519155103554123,0.03546743805439283,0.8777715362210204,0.4495373733615765,G4MUR7
G4MYI5_MAGO7,10317,5231,4739.5,5464.5,7085,4233.6666666667,9646,10880.6666666667,12942.6666666667,11065.3333333333,6651.5,14851.3333333333,5115,3830,2972,4575.5,4276,7114,1.0446377365704453,1.0169719992647446,1.1946475195822455,0.06300272578594196,0.0242799573881203,0.2565850142203098,0.5841630342005846,0.9121478544771128,0.28513798866739826,0.7926359427244596,0.96059617805387,0.46959240580349093,0.1009262381171785,0.017459145631073324,0.3282789350660353,G4MYI5
G4NB36_MAGO7,8450.6666666667,8135.6666666667,7727,7732.6666666667,6733,7213,13083,10762,11857,11458,18628,7396,29110,26600,26466,11157,11440.3333333333,10548,0.8865899127299509,0.966348992156532,0.4194360902255639,-0.17366114670548402,-0.04938378954653638,-1.2534770919427707,0.06951549186652674,0.8680737815593905,5.3901598767670616e-5,0.3107548968092755,0.9442948940865565,0.0058446273779858325,0.5075820191127328,0.024892358588781867,2.2332431719004493,G4NB36
G4NFT0_MAGO7,4125,5741.6666666667,4996.6666666667,4759.3333333333,5269,6015.6666666667,NA,NA,NA,1573,NA,2970,2458,3041,1373,3134,4756,5360,1.0545030020013273,100,1.934906427990236,0.07656320225940226,6.643856189774724,0.9522637993729941,0.5430298433600556,NA,0.061516213847551966,0.7702198432919833,NA,0.17861815687434615,0.11338529677379285,NA,0.7480743963459098,G4NFT0
G4NI46_MAGO7,42898,28300,22774.3333333333,25694,27946.6666666667,31885.6666666667,2492.5,3627,3947,2299,NA,NA,13280.5,15430.6666666667,11927.6666666667,4748,2794.5,3477,0.9875147232037703,0.633857182244279,0.2618124317608524,-0.01812583690294885,-0.6577702792520997,-1.9333944918215085,0.6766496374007588,0.35391590440086707,0.0010785867813041556,0.8433604176299312,0.5962096066583067,0.01808159160733476,0.07398678606754305,0.22460103050889038,1.7427633440011518,G4NI46
G4NIU6_MAGO7,7239,6343.3333333333,6990.3333333333,5474.6666666667,6513.6666666667,6492,9259.3333333333,8550.6666666667,9415.6666666667,14198,8923.3333333333,10013.3333333333,12328.3333333333,23326.3333333333,25912.6666666667,26894.6666666667,12213.6666666667,34504.6666666667,0.9287110772018545,1.081431348549212,1.1529744637677048,-0.10669825212125639,0.11294208300561176,0.20536056034122702,0.1836970224142403,0.2933289946508179,0.6319426424313161,0.47461634117327317,0.5367168476482658,0.762363934555634,0.3236573129808687,0.2702547719090981,0.11783765722014716,G4NIU6
G4MT80_MAGO7,7609,9510,6716,8961,8874,9499,11004,13195,11471,10543,10973,9181,11485,14372,12035,12553,12214,10534,1.1776843211985806,0.9191003399877953,1.014873286248442,0.23595287594703335,-0.12170572292621822,0.021299608481392153,0.24042590065162825,0.12542986352039184,0.46983974232262044,0.5360607118232601,0.3421511873400291,0.639286595203953,0.27078602128357576,0.4657819485674859,0.1943044019168142,G4MT80
G4N6C2_MAGO7,5254.5,4402,5546.5,3703,6297,8004,4543,5104,4628.5,3202,6861,NA,7209,5227,5910,8796,9170.5,11961,1.198401370254068,1.0870692448957546,1.5516920473773266,0.26111117849009136,0.12044384108823764,0.6338422651247407,0.5113164881383048,0.856043696869967,0.028797119560009313,0.7544424653413223,0.939804280132936,0.1160262476227178,0.12237387442719312,0.026962581409382017,0.9354437529434192,G4N6C2
G4MSG5_MAGO7,4401.5,6942,5938,7087.5,4753,7544,7095,7367,8949.5,6330,5738.5,7295,14959.5,17543.5,18833,9552,10349.5,10978.5,1.193583698214887,0.859237138591014,0.5899335936386696,0.25529973673029793,-0.21887174297100287,-0.7613755294300154,0.5709095112594444,0.14023268058743577,0.004898909045305191,0.7823156207988357,0.36076688620853836,0.042576540149779345,0.10661799794136208,0.4427733319862179,1.3708296330552632,G4MSG5
